OriginalFile,ProcessedFile,Status,Message
fundus_images\4032_right.jpg,processed_images_training\4032_right_processed.png,Success,
fundus_images\4033_left.jpg,processed_images_training\4033_left_processed.png,Success,
fundus_images\4033_right.jpg,processed_images_training\4033_right_processed.png,Success,
fundus_images\4034_left.jpg,processed_images_training\4034_left_processed.png,Success,
fundus_images\4034_right.jpg,processed_images_training\4034_right_processed.png,Success,
fundus_images\4035_left.jpg,processed_images_training\4035_left_processed.png,Success,
fundus_images\4035_right.jpg,processed_images_training\4035_right_processed.png,Success,
fundus_images\4036_left.jpg,processed_images_training\4036_left_processed.png,Success,
fundus_images\4036_right.jpg,processed_images_training\4036_right_processed.png,Success,
fundus_images\4037_left.jpg,processed_images_training\4037_left_processed.png,Success,
fundus_images\4037_right.jpg,processed_images_training\4037_right_processed.png,Success,
fundus_images\4038_left.jpg,processed_images_training\4038_left_processed.png,Success,
fundus_images\4038_right.jpg,processed_images_training\4038_right_processed.png,Success,
fundus_images\4039_left.jpg,processed_images_training\4039_left_processed.png,Success,
fundus_images\4039_right.jpg,processed_images_training\4039_right_processed.png,Success,
fundus_images\403_right.jpg,processed_images_training\403_right_processed.png,Success,
fundus_images\4040_left.jpg,processed_images_training\4040_left_processed.png,Success,
fundus_images\4040_right.jpg,processed_images_training\4040_right_processed.png,Success,
fundus_images\4041_left.jpg,processed_images_training\4041_left_processed.png,Success,
fundus_images\4041_right.jpg,processed_images_training\4041_right_processed.png,Success,
fundus_images\4043_left.jpg,processed_images_training\4043_left_processed.png,Success,
fundus_images\4043_right.jpg,processed_images_training\4043_right_processed.png,Success,
fundus_images\4044_left.jpg,processed_images_training\4044_left_processed.png,Success,
fundus_images\4044_right.jpg,processed_images_training\4044_right_processed.png,Success,
fundus_images\4045_left.jpg,processed_images_training\4045_left_processed.png,Success,
fundus_images\4045_right.jpg,processed_images_training\4045_right_processed.png,Success,
fundus_images\4046_left.jpg,processed_images_training\4046_left_processed.png,Success,
fundus_images\4046_right.jpg,processed_images_training\4046_right_processed.png,Success,
fundus_images\4047_left.jpg,processed_images_training\4047_left_processed.png,Success,
fundus_images\4047_right.jpg,processed_images_training\4047_right_processed.png,Success,
fundus_images\4048_left.jpg,processed_images_training\4048_left_processed.png,Success,
fundus_images\4048_right.jpg,processed_images_training\4048_right_processed.png,Success,
fundus_images\4049_left.jpg,processed_images_training\4049_left_processed.png,Success,
fundus_images\4049_right.jpg,processed_images_training\4049_right_processed.png,Success,
fundus_images\404_left.jpg,processed_images_training\404_left_processed.png,Success,
fundus_images\404_right.jpg,processed_images_training\404_right_processed.png,Success,
fundus_images\4050_left.jpg,processed_images_training\4050_left_processed.png,Success,
fundus_images\4050_right.jpg,processed_images_training\4050_right_processed.png,Success,
fundus_images\4051_left.jpg,processed_images_training\4051_left_processed.png,Success,
fundus_images\4051_right.jpg,processed_images_training\4051_right_processed.png,Success,
fundus_images\4052_left.jpg,processed_images_training\4052_left_processed.png,Success,
fundus_images\4052_right.jpg,processed_images_training\4052_right_processed.png,Success,
fundus_images\4053_left.jpg,processed_images_training\4053_left_processed.png,Success,
fundus_images\4053_right.jpg,processed_images_training\4053_right_processed.png,Success,
fundus_images\4054_left.jpg,processed_images_training\4054_left_processed.png,Success,
fundus_images\4054_right.jpg,processed_images_training\4054_right_processed.png,Success,
fundus_images\4055_left.jpg,processed_images_training\4055_left_processed.png,Success,
fundus_images\4055_right.jpg,processed_images_training\4055_right_processed.png,Success,
fundus_images\4056_left.jpg,processed_images_training\4056_left_processed.png,Success,
fundus_images\4056_right.jpg,processed_images_training\4056_right_processed.png,Success,
fundus_images\4057_left.jpg,processed_images_training\4057_left_processed.png,Success,
fundus_images\4057_right.jpg,processed_images_training\4057_right_processed.png,Success,
fundus_images\4058_left.jpg,processed_images_training\4058_left_processed.png,Success,
fundus_images\4059_left.jpg,processed_images_training\4059_left_processed.png,Success,
fundus_images\4059_right.jpg,processed_images_training\4059_right_processed.png,Success,
fundus_images\405_left.jpg,processed_images_training\405_left_processed.png,Success,
fundus_images\405_right.jpg,processed_images_training\405_right_processed.png,Success,
fundus_images\4060_left.jpg,processed_images_training\4060_left_processed.png,Success,
fundus_images\4060_right.jpg,processed_images_training\4060_right_processed.png,Success,
fundus_images\4061_left.jpg,processed_images_training\4061_left_processed.png,Success,
fundus_images\4061_right.jpg,processed_images_training\4061_right_processed.png,Success,
fundus_images\4063_left.jpg,processed_images_training\4063_left_processed.png,Success,
fundus_images\4063_right.jpg,processed_images_training\4063_right_processed.png,Success,
fundus_images\4064_left.jpg,processed_images_training\4064_left_processed.png,Success,
fundus_images\4064_right.jpg,processed_images_training\4064_right_processed.png,Success,
fundus_images\4066_left.jpg,processed_images_training\4066_left_processed.png,Success,
fundus_images\4067_left.jpg,processed_images_training\4067_left_processed.png,Success,
fundus_images\4067_right.jpg,processed_images_training\4067_right_processed.png,Success,
fundus_images\4068_left.jpg,processed_images_training\4068_left_processed.png,Success,
fundus_images\4068_right.jpg,processed_images_training\4068_right_processed.png,Success,
fundus_images\4069_left.jpg,processed_images_training\4069_left_processed.png,Success,
fundus_images\4069_right.jpg,processed_images_training\4069_right_processed.png,Success,
fundus_images\406_left.jpg,processed_images_training\406_left_processed.png,Success,
fundus_images\406_right.jpg,processed_images_training\406_right_processed.png,Success,
fundus_images\4071_left.jpg,processed_images_training\4071_left_processed.png,Success,
fundus_images\4071_right.jpg,processed_images_training\4071_right_processed.png,Success,
fundus_images\4072_left.jpg,processed_images_training\4072_left_processed.png,Success,
fundus_images\4072_right.jpg,processed_images_training\4072_right_processed.png,Success,
fundus_images\4073_left.jpg,processed_images_training\4073_left_processed.png,Success,
fundus_images\4073_right.jpg,processed_images_training\4073_right_processed.png,Success,
fundus_images\4074_left.jpg,processed_images_training\4074_left_processed.png,Success,
fundus_images\4074_right.jpg,processed_images_training\4074_right_processed.png,Success,
fundus_images\4076_left.jpg,processed_images_training\4076_left_processed.png,Success,
fundus_images\4076_right.jpg,processed_images_training\4076_right_processed.png,Success,
fundus_images\4077_left.jpg,processed_images_training\4077_left_processed.png,Success,
fundus_images\4077_right.jpg,processed_images_training\4077_right_processed.png,Success,
fundus_images\4078_left.jpg,processed_images_training\4078_left_processed.png,Success,
fundus_images\4078_right.jpg,processed_images_training\4078_right_processed.png,Success,
fundus_images\4079_left.jpg,processed_images_training\4079_left_processed.png,Success,
fundus_images\4079_right.jpg,processed_images_training\4079_right_processed.png,Success,
fundus_images\407_left.jpg,processed_images_training\407_left_processed.png,Success,
fundus_images\407_right.jpg,processed_images_training\407_right_processed.png,Success,
fundus_images\4080_left.jpg,processed_images_training\4080_left_processed.png,Success,
fundus_images\4080_right.jpg,processed_images_training\4080_right_processed.png,Success,
fundus_images\4081_left.jpg,processed_images_training\4081_left_processed.png,Success,
fundus_images\4081_right.jpg,processed_images_training\4081_right_processed.png,Success,
fundus_images\4082_left.jpg,processed_images_training\4082_left_processed.png,Success,
fundus_images\4082_right.jpg,processed_images_training\4082_right_processed.png,Success,
fundus_images\4083_left.jpg,processed_images_training\4083_left_processed.png,Success,
fundus_images\4083_right.jpg,processed_images_training\4083_right_processed.png,Success,
fundus_images\4084_left.jpg,processed_images_training\4084_left_processed.png,Success,
fundus_images\4084_right.jpg,processed_images_training\4084_right_processed.png,Success,
fundus_images\4085_left.jpg,processed_images_training\4085_left_processed.png,Success,
fundus_images\4085_right.jpg,processed_images_training\4085_right_processed.png,Success,
fundus_images\4086_left.jpg,processed_images_training\4086_left_processed.png,Success,
fundus_images\4086_right.jpg,processed_images_training\4086_right_processed.png,Success,
fundus_images\4087_left.jpg,processed_images_training\4087_left_processed.png,Success,
fundus_images\4087_right.jpg,processed_images_training\4087_right_processed.png,Success,
fundus_images\4088_left.jpg,processed_images_training\4088_left_processed.png,Success,
fundus_images\4088_right.jpg,processed_images_training\4088_right_processed.png,Success,
fundus_images\4089_left.jpg,processed_images_training\4089_left_processed.png,Success,
fundus_images\4089_right.jpg,processed_images_training\4089_right_processed.png,Success,
fundus_images\408_left.jpg,processed_images_training\408_left_processed.png,Success,
fundus_images\408_right.jpg,processed_images_training\408_right_processed.png,Success,
fundus_images\4090_left.jpg,processed_images_training\4090_left_processed.png,Success,
fundus_images\4090_right.jpg,processed_images_training\4090_right_processed.png,Success,
fundus_images\4091_left.jpg,processed_images_training\4091_left_processed.png,Success,
fundus_images\4093_left.jpg,processed_images_training\4093_left_processed.png,Success,
fundus_images\4093_right.jpg,processed_images_training\4093_right_processed.png,Success,
fundus_images\4094_left.jpg,processed_images_training\4094_left_processed.png,Success,
